Direction,District,Floor,Garden,Id,Layout,Price,Region,Renovation,Size,Type,Year
南,沙正街,9,友谊村,106102505060,2室1厅,62,江津,简装,51.0,板楼,1995
西北,照母山,33,融创凡尔赛领馆四期,106102730260,2室2厅,111,江津,毛坯,71.0,塔楼,2018
东,凤天路,33,升伟新时空,106102933012,2室1厅,65,江津,简装,53.0,塔楼,2004
西北,汽博中心,18,奥林匹克花园新亚洲,106102981449,1室1厅,88,江津,简装,54.0,板塔结合,2008
东,大学城,33,天骄名城一期,106103083955,3室2厅,85,江津,精装,69.0,塔楼,2013
北,中央公园,16,鲁能城中央公馆,106103084603,2室1厅,110,江津,精装,50.0,板楼,2017
北,城南新区,12,海宇学府江山,106103719126,3室2厅,91.5,北碚,毛坯,91.0,板楼,2017
北,朝阳区,8,静宁路社区,106103741793,3室1厅,48,北碚,精装,76.0,板楼,2005
东南,蔡家,18,上城中央,106103754087,2室1厅,88,北碚,毛坯,77.0,塔楼,2018
南,城北新区,12,正源缙云山水,106103789130,2室2厅,95,北碚,简装,87.0,塔楼,2013
南,城北新区,7,云景华庭,106103869565,3室1厅,117,北碚,精装,132.0,板楼,2002
南,朝阳区,11,牌坊湾,106103945050,3室2厅,86,北碚,简装,114.0,塔楼,2004
南,朝阳区,12,云泉路,106103966433,2室1厅,40,北碚,精装,60.0,塔楼,1998
南,城北新区,7,华光小区,106103973972,2室2厅,37,北碚,简装,66.0,板楼,2000
南北,歇马,31,光亮天润城,106103985962,3室2厅,88,北碚,毛坯,85.0,塔楼,2016
南,蔡家,8,香溪美林,106103988532,1室1厅,41,北碚,毛坯,59.0,板楼,2014
东南,北碚老城区,24,天府丽正丽江花园,106104063736,2室2厅,41,北碚,毛坯,88.0,塔楼,2014
西,北碚老城区,27,天府丽正丽江花园,106104065730,2室2厅,59.6,北碚,精装,84.0,塔楼,2014
东南,朝阳区,10,公园村,106104073477,3室2厅,72,北碚,简装,97.0,塔楼,2000
南,城南新区,26,海宇凌云香榭,106104075122,1室1厅,58,北碚,精装,44.0,板楼,2008
东南,蔡家,26,名流印象,106104100230,2室2厅,90,北碚,毛坯,81.0,塔楼,2017
南,城北新区,16,渝复竹芸山水,106104103415,2室2厅,83,北碚,精装,81.0,塔楼,2009
南,歇马,15,阳光丽景（北碚）,106104115696,2室1厅,61,北碚,简装,67.0,塔楼,2004
东南,蔡家,9,雍林雅苑,106104150299,4室1厅,163,北碚,毛坯,157.0,板楼,2015
东南,蔡家,10,东原嘉阅湾画江山,106104189447,2室2厅,107,北碚,其他,80.0,板楼,2017
西南,蔡家,18,金科城59区,106104279936,2室2厅,88.8,北碚,毛坯,73.0,塔楼,2018
南北,歇马,10,龙湖紫云台七组团,106104347396,3室2厅,139,北碚,毛坯,112.0,板楼,2017
东南南,朝阳区,17,泰吉滨江,106104393409,1室1厅,48,北碚,其他,42.0,塔楼,2013
北,涪陵,9,之江名苑,106105279724,3室2厅,64,涪陵,精装,90.0,暂无数据,2000
南,涪陵,31,锦天名都,106105315915,1室1厅,32,涪陵,其他,42.0,暂无数据,2005
西,涪陵,31,锦天名都,106105316004,1室1厅,32,涪陵,其他,42.0,暂无数据,2005
东,涪陵,31,锦天名都,106105351746,2室1厅,31,涪陵,其他,42.0,暂无数据,2005
南,涪陵,20,涪陵金科中央公园城,106104298669,2室2厅,46,涪陵,毛坯,86.0,暂无数据,2018
南北,涪陵,6,金科天湖小镇,106104156980,3室2厅,110,涪陵,其他,132.0,板楼,2010
东北,涪陵,34,金科黄金海岸,106105414634,2室1厅,50,涪陵,其他,55.0,暂无数据,2010
东,长寿,8,金山街,106105000613,2室1厅,17,长寿,其他,93.0,板楼,2000
南东南,长寿,32,朵力6号,106105014037,2室2厅,38,长寿,其他,75.0,塔楼,2009
东南,长寿,33,桃西雅图,106105062155,3室2厅,34,长寿,其他,74.0,板楼,2010
北,长寿,32,华盛盛世桃源,106105093902,2室2厅,47.5,长寿,精装,81.0,塔楼,2007
东南,长寿,32,朵力半岛香颂西苑,106105096242,2室2厅,32,长寿,精装,60.0,塔楼,2011
东,长寿,32,朵力半岛香颂西苑,106105100491,2室1厅,35,长寿,精装,59.0,塔楼,2011
东,长寿,32,碧桂园（长寿）,106105106995,2室2厅,42.8,长寿,其他,89.0,塔楼,2010
南,长寿,10,三峡路,106105362734,3室2厅,29.8,长寿,其他,114.0,板楼,1990
东南,长寿,9,京华小区,106105383234,3室2厅,32.8,长寿,其他,109.0,板楼,2003
东,长寿,33,维多利亚,106105392057,2室2厅,38,长寿,其他,65.0,塔楼,2009
东南,长寿,11,黄桷雅居,106105396692,3室1厅,51.8,长寿,其他,101.0,板塔结合,2013
东西,长寿,18,阳光世纪城,106105410453,3室2厅,83,长寿,其他,129.0,塔楼,2008
西,长寿,33,保利壹号公馆,106102439129,2室2厅,49,长寿,精装,73.0,塔楼,2015
东南,长寿,10,凤岭街（长寿）,106102477884,3室1厅,22,长寿,精装,68.0,板楼,1997
东南,长寿,34,金科世界城(长寿),106103685846,3室2厅,66.8,长寿,精装,100.0,板塔结合,2014
东,长寿,7,长寿路,106103823832,3室1厅,28,长寿,精装,109.0,板楼,1998
东南,长寿,8,向阳街(长寿),106104055750,4室2厅,27.8,长寿,精装,125.0,板楼,2010
东南,长寿,7,桃花大道,106104751697,3室2厅,30,长寿,精装,107.0,板楼,1998
西,长寿,23,朵力半岛香颂东苑,106102908547,2室2厅,40,长寿,精装,78.0,塔楼,2012
东南,长寿,12,青龙岭,106103184893,3室2厅,17,长寿,简装,99.0,板楼,1999
南,长寿,8,金山街,106103211464,3室2厅,33,长寿,简装,132.0,板楼,2000
南,长寿,7,东海假日花园,106103664319,4室2厅,105,长寿,毛坯,149.0,塔楼,2016
东南,合川,30,丽景水岸,106105420799,4室2厅,91,合川,精装,139.0,塔楼,2013
南,合川,18,德润城,106105421842,1室0厅,22,合川,其他,33.0,塔楼,2013
东南,璧山,32,金科中央公园城（璧山）,106105332894,3室2厅,102,璧山,其他,107.0,塔楼,2015
南,璧山,7,金科博翠天悦,106105340132,4室2厅,148,璧山,其他,140.0,暂无数据,2020
南,璧山,30,俊豪中央大街（璧山）,106105304534,2室2厅,49.8,璧山,其他,58.0,塔楼,2015
东南,璧山,4,秀湖鹭岛,106103169072,5室3厅,180,璧山,毛坯,141.0,板塔结合,2017
东南,璧山,19,璧河国际,106103370671,2室2厅,58,璧山,精装,71.0,塔楼,2020
北,璧山,2,秀湖鹭岛,106103386612,5室2厅,220,璧山,毛坯,136.0,板塔结合,2016
东南,璧山,18,天佑山水国际,106103685434,2室2厅,58.8,璧山,精装,83.0,塔楼,2008
东南,璧山,7,茅莱山居,106103712883,4室2厅,178,璧山,毛坯,135.0,暂无数据,2015
东南,璧山,7,金冠还建房,106104023716,3室2厅,36.8,璧山,精装,87.0,暂无数据,2009
东,璧山,5,秀湖鹭岛,106104751656,4室2厅,238,璧山,毛坯,150.0,板塔结合,2015
东东南,璧山,5,茅莱山居,106104907548,5室3厅,180,璧山,毛坯,173.0,塔楼,2016
南,璧山,32,璧河名都,106104096599,3室2厅,76.8,璧山,其他,116.0,塔楼,2014
西北,璧山,33,碧桂园翡翠城,106105335211,3室2厅,72,璧山,毛坯,93.0,塔楼,2014
东南,璧山,31,世纪华庭,106105337374,4室2厅,79.8,璧山,精装,131.0,塔楼,2013
南西南,璧山,20,恒大绿岛新城,106105353298,2室2厅,88,璧山,精装,90.0,塔楼,2015
南,璧山,32,璧河名都,106105355568,4室2厅,90,璧山,毛坯,137.0,塔楼,2014
南,璧山,32,恒大绿岛新城,106102245433,3室2厅,73.8,璧山,精装,83.0,塔楼,2016
东南,璧山,33,瀛嘉帝逸城,106102339697,3室2厅,94.8,璧山,精装,110.0,塔楼,2013
东南,璧山,31,中国铁建香漫溪岸,106102369581,3室2厅,74.8,璧山,毛坯,99.0,暂无数据,2010
东,璧山,25,恒大绿岛新城,106102751739,2室2厅,57.8,璧山,毛坯,69.0,塔楼,2016
南,璧山,27,金山水岸A区,106102771201,6室2厅,129.8,璧山,毛坯,295.0,塔楼,2014
南,璧山,29,久桓上海城（璧山）,106102855182,3室2厅,67.8,璧山,简装,106.0,板塔结合,2008
东南,璧山,30,绿岛国际,106102930509,3室2厅,94.8,璧山,精装,117.0,板塔结合,2012
东南,璧山,29,宏康浩宇,106102937646,2室2厅,71.8,璧山,毛坯,99.0,暂无数据,2012
南,璧山,18,鸥鹏凤凰城,106102962320,4室2厅,139,璧山,精装,145.0,塔楼,2014
东南,璧山,26,璧城公馆,106102969780,1室1厅,38,璧山,精装,42.0,板塔结合,2016
东南,璧山,8,中国铁建香漫溪岸,106102975469,4室2厅,138,璧山,毛坯,223.0,塔楼,2014
南,璧山,8,俊豪城,106103103113,4室2厅,135,璧山,毛坯,126.0,暂无数据,2016
南,璧山,24,恒大绿岛新城,106105303823,1室1厅,39.8,璧山,精装,37.0,塔楼,2016
东南,璧山,24,恒大绿岛新城,106105304114,1室1厅,39.8,璧山,精装,37.0,塔楼,2016
东,璧山,32,璧河名都,106105328831,3室2厅,85,璧山,毛坯,116.0,塔楼,2014
南,璧山,7,茅莱山居,106102990904,4室2厅,130,璧山,毛坯,136.0,板楼,2010
北,璧山,32,金科中央公园城（璧山）,106103628817,3室2厅,83,璧山,精装,69.0,塔楼,2015
东南,璧山,29,俊豪中央大街（璧山）,106105287029,3室2厅,85,璧山,精装,80.0,塔楼,2015
西南,璧山,24,恒大绿岛新城,106105355519,1室1厅,35,璧山,其他,36.0,塔楼,2016
东南,璧山,34,金科中央公园城5期,106105367333,2室2厅,65.8,璧山,其他,79.0,塔楼,2016
南,璧山,6,鸥鹏御府,106102376380,5室3厅,172.6,璧山,毛坯,150.0,塔楼,2015
西南,璧山,32,金科中央公园城5期,106102387280,3室2厅,101.8,璧山,毛坯,118.0,暂无数据,2015
东南,璧山,33,天正璧城中央,106102413565,3室2厅,91,璧山,简装,128.0,塔楼,2014
南,璧山,7,茅莱山居,106102937850,4室2厅,130,璧山,毛坯,136.0,板楼,2016
东,璧山,24,恒大绿岛新城,106102997594,1室0厅,34.8,璧山,精装,37.0,塔楼,2016
南,璧山,7,茅莱山居,106103217725,4室3厅,130,璧山,毛坯,136.0,暂无数据,2017
东南,璧山,7,茅莱山居,106103241813,5室3厅,180,璧山,毛坯,162.0,暂无数据,2015
南,璧山,4,瑞府,106103272351,3室3厅,168,璧山,毛坯,198.0,暂无数据,2014
南北,璧山,5,茅莱山居,106103390644,5室3厅,170,璧山,毛坯,170.0,塔楼,2018
南,璧山,32,瀚恩国际社区HIC旺角,106103540251,3室1厅,85.8,璧山,精装,130.0,塔楼,2010
南,璧山,2,秀湖鹭岛,106103779077,5室2厅,186,璧山,毛坯,140.0,板塔结合,2018
南,璧山,7,茅莱山居,106104302112,4室2厅,135,璧山,毛坯,135.0,暂无数据,2010
东东南南西南,璧山,17,秀湖鹭岛,106104625684,5室3厅,180.8,璧山,毛坯,137.0,板塔结合,2018
南,璧山,7,瀛家天下风栖谷,106105264000,4室2厅,92,璧山,其他,129.0,塔楼,2008
南,璧山,29,水岸国际,106105269092,3室2厅,95,璧山,其他,115.0,塔楼,2015
东,璧山,26,秋实学府,106102844133,2室2厅,70,璧山,毛坯,78.0,塔楼,2017
东南,璧山,7,金科博翠天悦,106104012604,4室2厅,126.6,璧山,毛坯,123.0,暂无数据,2018
南,璧山,33,东福宏洲,106105373303,2室2厅,68.6,璧山,精装,84.0,塔楼,2013
南,璧山,22,秋实学府,106105397550,2室2厅,76,璧山,精装,76.0,塔楼,2018
南,璧山,32,金科中央公园城（璧山）,106105397619,2室2厅,70.8,璧山,精装,73.0,塔楼,2015
西南,璧山,29,俊豪中央大街（璧山）,106105215845,3室2厅,72.8,璧山,其他,87.0,塔楼,2017
西南,璧山,29,俊豪中央大街（璧山）,106105215882,3室2厅,72.8,璧山,其他,87.0,塔楼,2017
南,璧山,29,俊豪中央大街（璧山）,106105216083,2室2厅,65.8,璧山,其他,77.0,塔楼,2017
北,璧山,33,久桓上海城（璧山）,106102747756,3室2厅,77,璧山,精装,129.0,暂无数据,2010
东,璧山,11,瀛家天下风栖谷,106103063588,4室2厅,85.8,璧山,精装,131.0,塔楼,2010
南,璧山,32,欧鹏璧兰河1号,106105350626,3室2厅,100,璧山,其他,103.0,塔楼,2013
南,璧山,29,璧山CBD,106102535197,4室2厅,86.8,璧山,毛坯,100.0,板楼,2017
东,璧山,22,金科中央公园城（璧山）,106102473149,3室2厅,69,璧山,毛坯,71.0,塔楼,2016
南,璧山,8,中国铁建香漫溪岸,106102374315,4室2厅,168.3,璧山,毛坯,222.0,塔楼,2014
东,璧山,34,半山半园,106102425708,3室2厅,58,璧山,毛坯,115.0,塔楼,2010
南,璧山,5,茅莱山居,106102454568,4室2厅,130,璧山,毛坯,135.0,塔楼,2001
西南,璧山,7,茅莱山居,106102599915,5室3厅,132,璧山,毛坯,137.0,暂无数据,2016
南,璧山,7,茅莱山居,106102683546,5室2厅,140,璧山,毛坯,135.0,暂无数据,2015
南,璧山,8,金科中央公园城一期（璧山）,106102706100,4室2厅,140,璧山,精装,126.0,板塔结合,2015
东南,璧山,32,天正璧城中央,106102930079,4室2厅,86,璧山,毛坯,143.0,塔楼,2010
南北,璧山,30,天正璧城中央,106102967156,2室2厅,71,璧山,毛坯,81.0,暂无数据,2016
东南,璧山,25,鑫港湾,106102991280,3室1厅,74,璧山,简装,112.0,暂无数据,2015
北,璧山,33,赢嘉上界,106102996218,3室2厅,75.8,璧山,精装,108.0,塔楼,2013
南,璧山,12,绿岛新天地,106103096757,2室2厅,40,璧山,精装,50.0,塔楼,2015
南,璧山,32,恒大绿岛新城,106103198604,2室1厅,65,璧山,精装,64.0,塔楼,2016
南,璧山,6,鸥鹏御府,106102465748,3室2厅,130,璧山,毛坯,120.0,塔楼,2018
东,璧山,34,金科中央公园城（璧山）,106102482887,3室2厅,94.8,璧山,毛坯,113.0,塔楼,2015
南,璧山,22,金科中央公园城（璧山）,106102505585,3室2厅,78,璧山,精装,71.0,塔楼,2016
南,璧山,7,茅莱山居,106102578330,6室2厅,166,璧山,毛坯,165.0,塔楼,2016
南,璧山,7,茅莱山居,106102578448,4室2厅,162,璧山,毛坯,130.0,暂无数据,2018
南,璧山,7,金科中央公园城5期,106102604559,4室2厅,156.8,璧山,毛坯,113.0,塔楼,2015
东南,璧山,29,水岸国际,106102902679,4室2厅,97.8,璧山,精装,116.0,塔楼,2011
南北,璧山,24,金剑华府三期,106103009288,3室2厅,68,璧山,毛坯,105.0,板塔结合,2012
东南,璧山,7,俊豪城,106103080560,5室2厅,126.8,璧山,毛坯,113.0,暂无数据,2017
东南,璧山,34,金科中央公园城二期,106103154240,3室2厅,95,璧山,毛坯,113.0,暂无数据,2017
南,璧山,34,金科中央公园城（璧山）,106102298902,3室2厅,102,璧山,毛坯,110.0,塔楼,2013
西南,璧山,29,俊豪中央大街（璧山）,106105216049,2室1厅,65.8,璧山,其他,77.0,塔楼,2017
南,璧山,6,南关四路,106105360729,2室2厅,38.8,璧山,精装,85.0,平房,2008
南北,璧山,7,茅莱山居,106102775131,5室2厅,168,璧山,毛坯,164.0,暂无数据,2015
南,璧山,2,秀湖鹭岛,106103722248,3室2厅,220,璧山,毛坯,136.0,板塔结合,2016
东,璧山,30,俊豪中央大街（璧山）,106102783627,3室2厅,73.8,璧山,精装,85.0,塔楼,2015
南,璧山,4,茅莱山居,106102996517,4室3厅,182,璧山,毛坯,135.0,塔楼,2016
东南,璧山,3,秀湖鹭岛,106103132941,6室3厅,220,璧山,毛坯,142.0,板塔结合,2014
南,璧山,4,瑞府,106103190846,4室3厅,235.8,璧山,毛坯,197.0,暂无数据,2015
南,璧山,7,茅莱山居,106103421181,4室2厅,142.8,璧山,毛坯,135.0,暂无数据,2015
东南,璧山,26,恒大绿岛新城,106103518310,3室2厅,95.8,璧山,精装,108.0,塔楼,2016
东南,璧山,7,茅莱山居,106103565526,5室2厅,165,璧山,毛坯,161.0,暂无数据,2019
南北,璧山,3,澜府,106103660269,5室3厅,260,璧山,毛坯,153.0,板塔结合,2016
南北,璧山,30,俊豪中央大街（璧山）,106102966733,3室2厅,87,璧山,毛坯,102.0,塔楼,2015
东南,璧山,22,秋实学府,106102477159,3室2厅,107,璧山,毛坯,110.0,塔楼,2014
南,璧山,4,茅莱山居,106103989236,4室2厅,144.5,璧山,毛坯,167.0,暂无数据,2015
东南,璧山,31,璧山绿城上岛,106102325904,4室2厅,80,璧山,精装,120.0,塔楼,2010
东南,璧山,31,鸥鹏御府,106104987502,2室2厅,56,璧山,其他,67.0,塔楼,2015
北,璧山,32,欧鹏璧兰河1号,106105097023,2室2厅,69.8,璧山,其他,82.0,塔楼,2012
南,璧山,8,金科中央公园城一期（璧山）,106105131313,4室1厅,162,璧山,其他,135.0,暂无数据,2015
东南,璧山,7,祥和小区,106104755424,2室1厅,33.8,璧山,其他,90.0,板塔结合,2010
南,璧山,23,秋实学府,106104787916,2室1厅,68,璧山,其他,76.0,塔楼,2016
东南,璧山,7,金科中央公园城5期,106104797452,2室1厅,72.8,璧山,其他,75.0,塔楼,2016
东南,璧山,29,水岸国际,106104868393,4室2厅,89.8,璧山,其他,116.0,板塔结合,2013
东,璧山,26,璧城公馆,106104887069,1室1厅,33.8,璧山,其他,36.0,板塔结合,2011
南北,璧山,33,新鸥鹏凤凰城,106104920525,3室2厅,89.8,璧山,其他,95.0,塔楼,2017
南,璧山,8,璧山CBD,106104615842,3室1厅,138,璧山,其他,126.0,塔楼,2014
东南,璧山,6,两山秀苑,106104656279,3室1厅,43.8,璧山,其他,91.0,暂无数据,2013
南,璧山,32,恒大绿岛新城,106104672164,2室2厅,63,璧山,精装,67.0,塔楼,2016
南,璧山,26,恒大绿岛新城,106104680504,2室1厅,63,璧山,毛坯,76.0,塔楼,2016
东南,璧山,33,金山水岸华府B区,106104711026,3室1厅,67.8,璧山,其他,87.0,暂无数据,2010
东南,璧山,29,中冶黛山壹品,106104714008,4室1厅,99.6,璧山,其他,140.0,塔楼,2013
南北,璧山,33,东福宏洲,106104344238,3室1厅,82,璧山,其他,125.0,塔楼,2013
西,璧山,32,观澜苑二期,106104366915,4室2厅,94,璧山,其他,131.0,塔楼,2016
南,璧山,32,恒大绿岛新城,106104404460,2室1厅,65.8,璧山,精装,64.0,塔楼,2016
南,璧山,7,天佑山水国际,106104490381,2室2厅,47.8,璧山,精装,77.0,暂无数据,2000
南,璧山,12,奥康碧波水岸,106104584139,2室1厅,49.8,璧山,其他,68.0,塔楼,2013
南,璧山,29,俊豪中央大街（璧山）,106104588165,1室1厅,46,璧山,其他,43.0,塔楼,2015
南,璧山,28,秋实学府,106104592613,2室2厅,70.8,璧山,其他,75.0,塔楼,2017
南,璧山,18,宏康浩宇,106103980178,2室1厅,68,璧山,其他,97.0,暂无数据,2010
西南,璧山,8,秀湖鹭岛,106104009347,3室2厅,130,璧山,毛坯,125.0,板塔结合,2016
东南,璧山,7,金科博翠天悦,106104014832,4室1厅,135,璧山,毛坯,123.0,暂无数据,2018
南,璧山,33,中冶黛山壹品,106104111178,3室2厅,119.8,璧山,其他,120.0,塔楼,2010
东南,璧山,12,大圆祥爱尚公园北区,106104119142,2室1厅,65.8,璧山,其他,90.0,塔楼,2008
南,璧山,30,银海大厦（璧山）,106104189113,3室2厅,76.8,璧山,其他,110.0,塔楼,2007
南,璧山,30,大圆祥山水间小区,106103476489,2室1厅,52.8,璧山,毛坯,77.0,塔楼,2008
南,璧山,32,金科中央公园城4期,106103546293,3室2厅,85,璧山,毛坯,91.0,暂无数据,2016
东南,璧山,24,西城香榭,106103573957,2室2厅,71,璧山,毛坯,82.0,板塔结合,2015
东南,璧山,32,观澜苑二期,106103598422,3室2厅,91.5,璧山,毛坯,116.0,塔楼,2018
东西,璧山,17,锦春绿岛,106103769546,4室2厅,126,璧山,毛坯,135.0,暂无数据,2010
东南,璧山,7,公园路10号,106103779609,3室2厅,51,璧山,精装,103.0,板楼,2010
南,璧山,18,奥康碧波水岸,106103788621,3室2厅,72,璧山,精装,128.0,暂无数据,2004
南,璧山,30,金剑滨河印象,106103841106,3室2厅,98.8,璧山,精装,120.0,塔楼,2013
东南,璧山,33,东福宏洲,106103851062,3室2厅,79,璧山,毛坯,114.0,塔楼,2013
东南,璧山,7,金科中央公园城4期,106103858387,5室2厅,220,璧山,精装,129.0,板楼,2015
东南,璧山,33,新鸥鹏凤凰城,106104154959,3室2厅,74.8,璧山,其他,103.0,塔楼,2017
东南,璧山,32,璧河名都,106104558650,2室1厅,57.9,璧山,其他,79.0,塔楼,2014
西南,璧山,25,恒大绿岛新城,106105222057,3室1厅,79.8,璧山,其他,86.0,塔楼,2016
西北,璧山,15,红宇家苑,106102663151,3室2厅,63.8,璧山,精装,107.0,板塔结合,2005
东,璧山,29,中冶黛山壹品,106103462301,3室2厅,100,璧山,毛坯,140.0,板楼,2016
东,璧山,30,俊豪中央大街（璧山）,106104907146,2室1厅,62,璧山,毛坯,64.0,塔楼,2015
东,璧山,33,南河丽景D区,106104951370,3室1厅,71.8,璧山,精装,90.0,板塔结合,2013
